timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_minus_da_spread_eur_mwh,da_price_eur_mwh,wind_offshore_forecast_da_mw,residual_load_forecast_id_approx_mw,month_sin,month_cos,wind_onshore_forecast_id_mw,ida3_price_eur_mwh
2026-06-02 13:15:00+00:00,2026-06-02 15:15:00+02:00,2026-06-02,15,15,1,1,6,-12.090000000000003,96.5,1068.03,17443.50256,0.49999999999999994,-0.8660254037844387,7861.23152,84.41
2026-06-02 13:30:00+00:00,2026-06-02 15:30:00+02:00,2026-06-02,15,30,2,1,6,-9.840000000000003,101.83,1048.01,17693.140248999996,0.49999999999999994,-0.8660254037844387,7910.78416,91.99
2026-06-02 13:45:00+00:00,2026-06-02 15:45:00+02:00,2026-06-02,15,45,3,1,6,-4.699999999999989,108.74,1033.47,19267.506102,0.49999999999999994,-0.8660254037844387,7968.43951,104.04
2026-06-02 14:00:00+00:00,2026-06-02 16:00:00+02:00,2026-06-02,16,0,0,1,6,-18.269999999999996,110.0,1020.19,21453.068229000004,0.49999999999999994,-0.8660254037844387,8040.06815,91.73
2026-06-02 14:15:00+00:00,2026-06-02 16:15:00+02:00,2026-06-02,16,15,1,1,6,-14.600000000000009,111.4,1026.34,22812.036693000002,0.49999999999999994,-0.8660254037844387,8251.85267,96.8
2026-06-02 14:30:00+00:00,2026-06-02 16:30:00+02:00,2026-06-02,16,30,2,1,6,-8.039999999999992,114.32,1023.33,24267.005201999993,0.49999999999999994,-0.8660254037844387,8475.09343,106.28
2026-06-02 14:45:00+00:00,2026-06-02 16:45:00+02:00,2026-06-02,16,45,3,1,6,-9.039999999999992,126.08,1016.5,26046.63846,0.49999999999999994,-0.8660254037844387,8691.43481,117.04
2026-06-02 15:00:00+00:00,2026-06-02 17:00:00+02:00,2026-06-02,17,0,0,1,6,-14.289999999999992,120.58,1017.09,28186.067941,0.49999999999999994,-0.8660254037844387,8911.11527,106.29
2026-06-02 15:15:00+00:00,2026-06-02 17:15:00+02:00,2026-06-02,17,15,1,1,6,-4.5,121.42,1029.63,29873.254363000004,0.49999999999999994,-0.8660254037844387,9149.06658,116.92
2026-06-02 15:30:00+00:00,2026-06-02 17:30:00+02:00,2026-06-02,17,30,2,1,6,-9.019999999999996,134.06,1051.63,31532.789167999996,0.49999999999999994,-0.8660254037844387,9386.56104,125.04
2026-06-02 15:45:00+00:00,2026-06-02 17:45:00+02:00,2026-06-02,17,45,3,1,6,-15.449999999999989,147.2,1074.42,33204.46165,0.49999999999999994,-0.8660254037844387,9626.0267,131.75
2026-06-02 16:00:00+00:00,2026-06-02 18:00:00+02:00,2026-06-02,18,0,0,1,6,-6.2900000000000205,135.46,1098.01,35595.752228,0.49999999999999994,-0.8660254037844387,9844.23311,129.17
2026-06-02 16:15:00+00:00,2026-06-02 18:15:00+02:00,2026-06-02,18,15,1,1,6,-0.75,137.69,1134.49,37146.076584,0.49999999999999994,-0.8660254037844387,9960.23898,136.94
2026-06-02 16:30:00+00:00,2026-06-02 18:30:00+02:00,2026-06-02,18,30,2,1,6,-5.0800000000000125,148.72,1166.93,38332.572681000005,0.49999999999999994,-0.8660254037844387,10071.5267,143.64
2026-06-02 16:45:00+00:00,2026-06-02 18:45:00+02:00,2026-06-02,18,45,3,1,6,-15.150000000000006,170.0,1200.02,39830.878626,0.49999999999999994,-0.8660254037844387,10189.86505,154.85
2026-06-02 17:00:00+00:00,2026-06-02 19:00:00+02:00,2026-06-02,19,0,0,1,6,-7.569999999999993,154.42,1228.69,41111.334965,0.49999999999999994,-0.8660254037844387,10341.17009,146.85
2026-06-02 17:15:00+00:00,2026-06-02 19:15:00+02:00,2026-06-02,19,15,1,1,6,-11.329999999999984,161.7,1263.53,41697.311262999996,0.49999999999999994,-0.8660254037844387,10663.71208,150.37
2026-06-02 17:30:00+00:00,2026-06-02 19:30:00+02:00,2026-06-02,19,30,2,1,6,-15.460000000000008,175.18,1292.24,42544.354259,0.49999999999999994,-0.8660254037844387,10977.46524,159.72
2026-06-02 17:45:00+00:00,2026-06-02 19:45:00+02:00,2026-06-02,19,45,3,1,6,-48.5,212.5,1313.9,43088.671941,0.49999999999999994,-0.8660254037844387,11300.88508,164.0
2026-06-02 18:00:00+00:00,2026-06-02 20:00:00+02:00,2026-06-02,20,0,0,1,6,-9.870000000000005,168.46,1332.32,43242.30631099999,0.49999999999999994,-0.8660254037844387,11599.38471,158.59
2026-06-02 18:15:00+00:00,2026-06-02 20:15:00+02:00,2026-06-02,20,15,1,1,6,-25.669999999999987,181.47,1352.44,43098.225529,0.49999999999999994,-0.8660254037844387,12070.80401,155.8
2026-06-02 18:30:00+00:00,2026-06-02 20:30:00+02:00,2026-06-02,20,30,2,1,6,-10.5,164.29,1365.29,42591.693536,0.49999999999999994,-0.8660254037844387,12531.02896,153.79
2026-06-02 18:45:00+00:00,2026-06-02 20:45:00+02:00,2026-06-02,20,45,3,1,6,-44.72999999999999,192.73,1384.12,42015.204008999994,0.49999999999999994,-0.8660254037844387,12968.64383,148.0
2026-06-02 19:00:00+00:00,2026-06-02 21:00:00+02:00,2026-06-02,21,0,0,1,6,-26.49000000000001,180.47,1396.03,41255.352102,0.49999999999999994,-0.8660254037844387,13388.94088,153.98
2026-06-02 19:15:00+00:00,2026-06-02 21:15:00+02:00,2026-06-02,21,15,1,1,6,-22.5,165.01,1399.66,40301.668291,0.49999999999999994,-0.8660254037844387,13848.47918,142.51
2026-06-02 19:30:00+00:00,2026-06-02 21:30:00+02:00,2026-06-02,21,30,2,1,6,-25.390000000000015,165.34,1405.53,39132.701476999995,0.49999999999999994,-0.8660254037844387,14322.94403,139.95
2026-06-02 19:45:00+00:00,2026-06-02 21:45:00+02:00,2026-06-02,21,45,3,1,6,-20.47,150.01,1403.42,37920.967575,0.49999999999999994,-0.8660254037844387,14802.4274,129.54
2026-06-02 20:00:00+00:00,2026-06-02 22:00:00+02:00,2026-06-02,22,0,0,1,6,-25.659999999999997,162.71,1396.21,36605.869741999995,0.49999999999999994,-0.8660254037844387,15082.72737,137.05
2026-06-02 20:15:00+00:00,2026-06-02 22:15:00+02:00,2026-06-02,22,15,1,1,6,-14.699999999999989,144.7,1395.58,35342.828029,0.49999999999999994,-0.8660254037844387,15439.71454,130.0
2026-06-02 20:30:00+00:00,2026-06-02 22:30:00+02:00,2026-06-02,22,30,2,1,6,-11.849999999999994,137.94,1392.67,34201.155214,0.49999999999999994,-0.8660254037844387,15797.49799,126.09
2026-06-02 20:45:00+00:00,2026-06-02 22:45:00+02:00,2026-06-02,22,45,3,1,6,-5.709999999999994,125.0,1390.32,33188.662218000005,0.49999999999999994,-0.8660254037844387,16155.0878,119.29
2026-06-02 21:00:00+00:00,2026-06-02 23:00:00+02:00,2026-06-02,23,0,0,1,6,-7.619999999999976,139.7,1389.56,32067.675208999997,0.49999999999999994,-0.8660254037844387,16494.12236,132.08
2026-06-02 21:15:00+00:00,2026-06-02 23:15:00+02:00,2026-06-02,23,15,1,1,6,1.4299999999999926,120.01,1394.66,31641.575964,0.49999999999999994,-0.8660254037844387,16500.09002,121.44
2026-06-02 21:30:00+00:00,2026-06-02 23:30:00+02:00,2026-06-02,23,30,2,1,6,-9.5,125.5,1397.6,30952.502424,0.49999999999999994,-0.8660254037844387,16504.82336,116.0
2026-06-02 21:45:00+00:00,2026-06-02 23:45:00+02:00,2026-06-02,23,45,3,1,6,-13.25,113.04,1401.06,30174.151996,0.49999999999999994,-0.8660254037844387,16519.31083,99.79
2026-06-03 10:00:00+00:00,2026-06-03 12:00:00+02:00,2026-06-03,12,0,0,2,6,57.120000000000005,33.44,2698.91,14202.592684999996,0.49999999999999994,-0.8660254037844387,14441.39969,90.56
2026-06-03 10:15:00+00:00,2026-06-03 12:15:00+02:00,2026-06-03,12,15,1,2,6,55.22,27.25,2750.11,13990.557774,0.49999999999999994,-0.8660254037844387,14446.78463,82.47
2026-06-03 10:30:00+00:00,2026-06-03 12:30:00+02:00,2026-06-03,12,30,2,2,6,21.1,52.37,2798.41,13146.475496999992,0.49999999999999994,-0.8660254037844387,14478.01122,73.47
2026-06-03 10:45:00+00:00,2026-06-03 12:45:00+02:00,2026-06-03,12,45,3,2,6,44.769999999999996,18.7,2851.42,13484.978132000004,0.49999999999999994,-0.8660254037844387,14471.37281,63.47
2026-06-03 11:00:00+00:00,2026-06-03 13:00:00+02:00,2026-06-03,13,0,0,2,6,19.17,50.09,2872.82,11580.027750000001,0.49999999999999994,-0.8660254037844387,14467.22733,69.26
2026-06-03 11:15:00+00:00,2026-06-03 13:15:00+02:00,2026-06-03,13,15,1,2,6,20.729999999999997,40.0,2892.12,11208.695171,0.49999999999999994,-0.8660254037844387,14437.03286,60.73
2026-06-03 11:30:00+00:00,2026-06-03 13:30:00+02:00,2026-06-03,13,30,2,2,6,16.159999999999997,35.35,2916.99,10766.731356000004,0.49999999999999994,-0.8660254037844387,14409.65298,51.51
2026-06-03 11:45:00+00:00,2026-06-03 13:45:00+02:00,2026-06-03,13,45,3,2,6,31.939999999999998,15.0,2926.95,9393.86245500001,0.49999999999999994,-0.8660254037844387,14386.1314,46.94
2026-06-03 12:00:00+00:00,2026-06-03 14:00:00+02:00,2026-06-03,14,0,0,2,6,11.579999999999998,29.21,2940.33,9909.488072999993,0.49999999999999994,-0.8660254037844387,14109.17383,40.79
2026-06-03 12:15:00+00:00,2026-06-03 14:15:00+02:00,2026-06-03,14,15,1,2,6,9.14,36.06,2926.73,9482.329999000001,0.49999999999999994,-0.8660254037844387,14106.98727,45.2
2026-06-03 12:30:00+00:00,2026-06-03 14:30:00+02:00,2026-06-03,14,30,2,2,6,8.469999999999999,37.88,2909.82,9581.721721999995,0.49999999999999994,-0.8660254037844387,14087.31559,46.35
2026-06-03 12:45:00+00:00,2026-06-03 14:45:00+02:00,2026-06-03,14,45,3,2,6,-1.3600000000000065,49.02,2886.9,9312.724386000002,0.49999999999999994,-0.8660254037844387,14062.53323,47.66
2026-06-03 13:00:00+00:00,2026-06-03 15:00:00+02:00,2026-06-03,15,0,0,2,6,6.320000000000004,29.38,2863.63,10240.517635999997,0.49999999999999994,-0.8660254037844387,14038.33556,35.7
2026-06-03 13:15:00+00:00,2026-06-03 15:15:00+02:00,2026-06-03,15,15,1,2,6,2.280000000000001,44.81,2852.22,9868.433979999994,0.49999999999999994,-0.8660254037844387,13964.27802,47.09
2026-06-03 13:30:00+00:00,2026-06-03 15:30:00+02:00,2026-06-03,15,30,2,2,6,0.3400000000000034,48.75,2841.03,10903.387572,0.49999999999999994,-0.8660254037844387,13890.95271,49.09
2026-06-03 13:45:00+00:00,2026-06-03 15:45:00+02:00,2026-06-03,15,45,3,2,6,-4.459999999999994,65.46,2834.91,11961.755041000004,0.49999999999999994,-0.8660254037844387,13819.49013,61.0
2026-06-03 14:00:00+00:00,2026-06-03 16:00:00+02:00,2026-06-03,16,0,0,2,6,6.539999999999999,39.19,2831.9,13395.504398000005,0.49999999999999994,-0.8660254037844387,13731.89935,45.73
2026-06-03 14:15:00+00:00,2026-06-03 16:15:00+02:00,2026-06-03,16,15,1,2,6,7.390000000000001,54.55,2804.75,14311.864508999999,0.49999999999999994,-0.8660254037844387,13599.56872,61.94
2026-06-03 14:30:00+00:00,2026-06-03 16:30:00+02:00,2026-06-03,16,30,2,2,6,-11.75,84.14,2781.44,15694.732252000002,0.49999999999999994,-0.8660254037844387,13460.92579,72.39
2026-06-03 14:45:00+00:00,2026-06-03 16:45:00+02:00,2026-06-03,16,45,3,2,6,-20.25,107.76,2760.33,17201.044785,0.49999999999999994,-0.8660254037844387,13320.28015,87.51
2026-06-03 15:00:00+00:00,2026-06-03 17:00:00+02:00,2026-06-03,17,0,0,2,6,6.239999999999995,67.87,2928.32,18571.009383999997,0.49999999999999994,-0.8660254037844387,13175.03867,74.11
2026-06-03 15:15:00+00:00,2026-06-03 17:15:00+02:00,2026-06-03,17,15,1,2,6,-17.129999999999995,95.07,2956.82,20703.529675000005,0.49999999999999994,-0.8660254037844387,13053.83012,77.94
2026-06-03 15:30:00+00:00,2026-06-03 17:30:00+02:00,2026-06-03,17,30,2,2,6,-8.91000000000001,106.37,3070.61,22240.473073,0.49999999999999994,-0.8660254037844387,12930.20644,97.46
2026-06-03 15:45:00+00:00,2026-06-03 17:45:00+02:00,2026-06-03,17,45,3,2,6,-15.280000000000001,117.41,3107.78,24126.451545000004,0.49999999999999994,-0.8660254037844387,12805.40468,102.13
2026-06-03 16:00:00+00:00,2026-06-03 18:00:00+02:00,2026-06-03,18,0,0,2,6,-1.1099999999999994,103.26,3138.41,26284.341067,0.49999999999999994,-0.8660254037844387,12674.35527,102.15
2026-06-03 16:15:00+00:00,2026-06-03 18:15:00+02:00,2026-06-03,18,15,1,2,6,-13.009999999999991,124.99,3223.45,28409.457964,0.49999999999999994,-0.8660254037844387,12352.46689,111.98
2026-06-03 16:30:00+00:00,2026-06-03 18:30:00+02:00,2026-06-03,18,30,2,2,6,-11.990000000000009,130.81,3281.82,30846.316617,0.49999999999999994,-0.8660254037844387,12028.22692,118.82
2026-06-03 16:45:00+00:00,2026-06-03 18:45:00+02:00,2026-06-03,18,45,3,2,6,-22.610000000000014,150.9,3331.42,33306.68731,0.49999999999999994,-0.8660254037844387,11697.8088,128.29
2026-06-03 17:00:00+00:00,2026-06-03 19:00:00+02:00,2026-06-03,19,0,0,2,6,-9.699999999999989,132.76,3370.41,35336.106697999996,0.49999999999999994,-0.8660254037844387,11357.22689,123.06
2026-06-03 17:15:00+00:00,2026-06-03 19:15:00+02:00,2026-06-03,19,15,1,2,6,-9.909999999999997,146.82,3353.1,37064.428564999995,0.49999999999999994,-0.8660254037844387,11121.82423,136.91
2026-06-03 17:30:00+00:00,2026-06-03 19:30:00+02:00,2026-06-03,19,30,2,2,6,-2.5500000000000114,141.58,3326.48,38884.348306,0.49999999999999994,-0.8660254037844387,10888.7732,139.03
2026-06-03 17:45:00+00:00,2026-06-03 19:45:00+02:00,2026-06-03,19,45,3,2,6,-22.789999999999992,175.0,3294.91,40649.827617,0.49999999999999994,-0.8660254037844387,10664.4567,152.21
2026-06-03 18:00:00+00:00,2026-06-03 20:00:00+02:00,2026-06-03,20,0,0,2,6,-6.490000000000009,152.9,3281.92,41700.295054,0.49999999999999994,-0.8660254037844387,10512.20606,146.41
2026-06-03 18:15:00+00:00,2026-06-03 20:15:00+02:00,2026-06-03,20,15,1,2,6,-7.009999999999991,154.91,3347.11,41665.716317,0.49999999999999994,-0.8660254037844387,10806.87995,147.9
2026-06-03 18:30:00+00:00,2026-06-03 20:30:00+02:00,2026-06-03,20,30,2,2,6,1.0400000000000205,145.29,3419.05,41955.41065,0.49999999999999994,-0.8660254037844387,11100.28738,146.33
2026-06-03 18:45:00+00:00,2026-06-03 20:45:00+02:00,2026-06-03,20,45,3,2,6,-12.860000000000014,162.09,3486.22,41485.692938,0.49999999999999994,-0.8660254037844387,11382.28154,149.23
2026-06-03 19:00:00+00:00,2026-06-03 21:00:00+02:00,2026-06-03,21,0,0,2,6,-23.99000000000001,160.52,3572.84,40518.804698,0.49999999999999994,-0.8660254037844387,11857.49841,136.53
2026-06-03 19:15:00+00:00,2026-06-03 21:15:00+02:00,2026-06-03,21,15,1,2,6,-19.870000000000005,150.01,3893.62,38990.621065,0.49999999999999994,-0.8660254037844387,12605.22661,130.14
2026-06-03 19:30:00+00:00,2026-06-03 21:30:00+02:00,2026-06-03,21,30,2,2,6,-16.38000000000001,143.11,4197.19,36964.380916999995,0.49999999999999994,-0.8660254037844387,13410.2332,126.73
2026-06-03 19:45:00+00:00,2026-06-03 21:45:00+02:00,2026-06-03,21,45,3,2,6,-8.049999999999997,132.75,4494.65,35095.530235,0.49999999999999994,-0.8660254037844387,14247.49412,124.7
2026-06-03 20:00:00+00:00,2026-06-03 22:00:00+02:00,2026-06-03,22,0,0,2,6,-9.430000000000007,139.12,4793.01,33463.632283,0.49999999999999994,-0.8660254037844387,14918.60309,129.69
2026-06-03 20:15:00+00:00,2026-06-03 22:15:00+02:00,2026-06-03,22,15,1,2,6,2.239999999999995,127.45,5062.05,31497.762178999998,0.49999999999999994,-0.8660254037844387,15949.92,129.69
2026-06-03 20:30:00+00:00,2026-06-03 22:30:00+02:00,2026-06-03,22,30,2,2,6,-1.8299999999999983,117.73,5340.03,29118.422336000003,0.49999999999999994,-0.8660254037844387,16952.92241,115.9
2026-06-03 20:45:00+00:00,2026-06-03 22:45:00+02:00,2026-06-03,22,45,3,2,6,-1.3500000000000085,111.2,5597.43,27467.771852,0.49999999999999994,-0.8660254037844387,17927.2812,109.85
2026-06-03 21:00:00+00:00,2026-06-03 23:00:00+02:00,2026-06-03,23,0,0,2,6,-8.090000000000003,115.97,5805.09,25106.366737,0.49999999999999994,-0.8660254037844387,18888.36191,107.88
2026-06-03 21:15:00+00:00,2026-06-03 23:15:00+02:00,2026-06-03,23,15,1,2,6,-3.8100000000000023,108.8,5895.23,23353.942010000006,0.49999999999999994,-0.8660254037844387,19736.01116,104.99
2026-06-03 21:30:00+00:00,2026-06-03 23:30:00+02:00,2026-06-03,23,30,2,2,6,-1.6099999999999994,100.3,5991.66,21741.385971,0.49999999999999994,-0.8660254037844387,20590.76805,98.69
2026-06-03 21:45:00+00:00,2026-06-03 23:45:00+02:00,2026-06-03,23,45,3,2,6,4.159999999999997,82.41,6083.89,19927.684236,0.49999999999999994,-0.8660254037844387,21439.34883,86.57
2026-06-04 10:00:00+00:00,2026-06-04 12:00:00+02:00,2026-06-04,12,0,0,3,6,-5.63,5.6,5221.89,-2170.019376000004,0.49999999999999994,-0.8660254037844387,21212.83936,-0.03
2026-06-04 10:15:00+00:00,2026-06-04 12:15:00+02:00,2026-06-04,12,15,1,3,6,1.31,-1.82,5167.84,-2530.875887999995,0.49999999999999994,-0.8660254037844387,21379.14673,-0.51
2026-06-04 10:30:00+00:00,2026-06-04 12:30:00+02:00,2026-06-04,12,30,2,3,6,-2.96,2.5,5123.13,-2496.696487999994,0.49999999999999994,-0.8660254037844387,21570.44855,-0.46
2026-06-04 10:45:00+00:00,2026-06-04 12:45:00+02:00,2026-06-04,12,45,3,3,6,4.4,-3.4,5058.83,-2781.371241999994,0.49999999999999994,-0.8660254037844387,21824.4736,1.0
2026-06-04 11:00:00+00:00,2026-06-04 13:00:00+02:00,2026-06-04,13,0,0,3,6,-0.34,0.4,4997.35,-3271.865205000002,0.49999999999999994,-0.8660254037844387,22130.91984,0.06
2026-06-04 11:15:00+00:00,2026-06-04 13:15:00+02:00,2026-06-04,13,15,1,3,6,0.56,-0.05,4929.73,-3153.0192190000016,0.49999999999999994,-0.8660254037844387,22360.74802,0.51
2026-06-04 11:30:00+00:00,2026-06-04 13:30:00+02:00,2026-06-04,13,30,2,3,6,-0.51,0.5,4868.46,-3246.2067119999992,0.49999999999999994,-0.8660254037844387,22634.19497,-0.01
2026-06-04 11:45:00+00:00,2026-06-04 13:45:00+02:00,2026-06-04,13,45,3,3,6,0.08,-0.08,4800.9,-3527.320163000004,0.49999999999999994,-0.8660254037844387,22978.51443,0.0
2026-06-04 12:00:00+00:00,2026-06-04 14:00:00+02:00,2026-06-04,14,0,0,3,6,4.32,-5.01,4741.12,-4105.031909000005,0.49999999999999994,-0.8660254037844387,23130.49535,-0.69
2026-06-04 12:15:00+00:00,2026-06-04 14:15:00+02:00,2026-06-04,14,15,1,3,6,-0.99,-0.01,4663.84,-4128.915906000002,0.49999999999999994,-0.8660254037844387,23466.70604,-1.0
2026-06-04 12:30:00+00:00,2026-06-04 14:30:00+02:00,2026-06-04,14,30,2,3,6,0.25,-0.04,4581.3,-3763.3585729999977,0.49999999999999994,-0.8660254037844387,23688.31125,0.21
2026-06-04 12:45:00+00:00,2026-06-04 14:45:00+02:00,2026-06-04,14,45,3,3,6,1.01,-0.01,4509.19,-3459.5338619999966,0.49999999999999994,-0.8660254037844387,23905.5317,1.0
2026-06-04 13:00:00+00:00,2026-06-04 15:00:00+02:00,2026-06-04,15,0,0,3,6,3.5,-3.89,4449.16,-2374.5373400000026,0.49999999999999994,-0.8660254037844387,24144.04905,-0.39
2026-06-04 13:15:00+00:00,2026-06-04 15:15:00+02:00,2026-06-04,15,15,1,3,6,-2.1,0.0,4447.83,-1733.851668999996,0.49999999999999994,-0.8660254037844387,24286.49992,-2.1
2026-06-04 13:30:00+00:00,2026-06-04 15:30:00+02:00,2026-06-04,15,30,2,3,6,-12.3,11.8,4450.77,-1405.2985810000027,0.49999999999999994,-0.8660254037844387,24434.32,-0.5
2026-06-04 13:45:00+00:00,2026-06-04 15:45:00+02:00,2026-06-04,15,45,3,3,6,-3.46,6.45,4440.35,-902.4988670000021,0.49999999999999994,-0.8660254037844387,24613.43111,2.99
2026-06-04 14:00:00+00:00,2026-06-04 16:00:00+02:00,2026-06-04,16,0,0,3,6,-3.25,6.3,4440.34,408.4416989999954,0.49999999999999994,-0.8660254037844387,24701.95772,3.05
2026-06-04 14:15:00+00:00,2026-06-04 16:15:00+02:00,2026-06-04,16,15,1,3,6,-6.27,14.67,4456.59,1400.1157789999997,0.49999999999999994,-0.8660254037844387,24709.28149,8.4
2026-06-04 14:30:00+00:00,2026-06-04 16:30:00+02:00,2026-06-04,16,30,2,3,6,-21.449999999999996,34.98,4466.69,3146.5990570000067,0.49999999999999994,-0.8660254037844387,24669.04078,13.53
2026-06-04 14:45:00+00:00,2026-06-04 16:45:00+02:00,2026-06-04,16,45,3,3,6,3.0100000000000016,24.99,4480.74,4316.887764000006,0.49999999999999994,-0.8660254037844387,24573.85342,28.0
2026-06-04 15:00:00+00:00,2026-06-04 17:00:00+02:00,2026-06-04,17,0,0,3,6,-15.560000000000002,37.06,4504.89,6647.880261000006,0.49999999999999994,-0.8660254037844387,24516.53288,21.5
2026-06-04 15:15:00+00:00,2026-06-04 17:15:00+02:00,2026-06-04,17,15,1,3,6,-34.019999999999996,62.0,4536.7,7754.117062000005,0.49999999999999994,-0.8660254037844387,24429.97192,27.98
2026-06-04 15:30:00+00:00,2026-06-04 17:30:00+02:00,2026-06-04,17,30,2,3,6,-24.779999999999994,84.13,4565.24,9238.617221,0.49999999999999994,-0.8660254037844387,24317.43804,59.35
2026-06-04 15:45:00+00:00,2026-06-04 17:45:00+02:00,2026-06-04,17,45,3,3,6,-20.439999999999998,98.73,4673.37,10767.762540000003,0.49999999999999994,-0.8660254037844387,24186.39044,78.29
2026-06-04 16:00:00+00:00,2026-06-04 18:00:00+02:00,2026-06-04,18,0,0,3,6,-10.470000000000006,74.4,4716.88,13474.575534000003,0.49999999999999994,-0.8660254037844387,24017.29915,63.93
2026-06-04 16:15:00+00:00,2026-06-04 18:15:00+02:00,2026-06-04,18,15,1,3,6,-11.069999999999993,91.71,4773.44,14919.800682000001,0.49999999999999994,-0.8660254037844387,23617.47101,80.64
2026-06-04 16:30:00+00:00,2026-06-04 18:30:00+02:00,2026-06-04,18,30,2,3,6,-9.659999999999997,102.14,4832.6,16112.904545999998,0.49999999999999994,-0.8660254037844387,23221.69656,92.48
2026-06-04 16:45:00+00:00,2026-06-04 18:45:00+02:00,2026-06-04,18,45,3,3,6,-15.680000000000007,117.29,4882.87,17308.260239000003,0.49999999999999994,-0.8660254037844387,22846.47949,101.61
2026-06-04 17:00:00+00:00,2026-06-04 19:00:00+02:00,2026-06-04,19,0,0,3,6,-15.420000000000002,110.05,4923.06,18890.059736999996,0.49999999999999994,-0.8660254037844387,22483.62224,94.63
2026-06-04 17:15:00+00:00,2026-06-04 19:15:00+02:00,2026-06-04,19,15,1,3,6,-7.550000000000011,110.54,4962.41,20152.977718,0.49999999999999994,-0.8660254037844387,22284.70993,102.99
2026-06-04 17:30:00+00:00,2026-06-04 19:30:00+02:00,2026-06-04,19,30,2,3,6,-7.099999999999994,113.1,5000.09,21273.599597999997,0.49999999999999994,-0.8660254037844387,22086.77782,106.0
2026-06-04 17:45:00+00:00,2026-06-04 19:45:00+02:00,2026-06-04,19,45,3,3,6,-8.620000000000005,117.72,5029.3,22308.721435000007,0.49999999999999994,-0.8660254037844387,21887.4897,109.1
2026-06-04 18:00:00+00:00,2026-06-04 20:00:00+02:00,2026-06-04,20,0,0,3,6,-8.319999999999993,114.27,5061.05,23363.521472000004,0.49999999999999994,-0.8660254037844387,21726.5854,105.95
2026-06-04 18:15:00+00:00,2026-06-04 20:15:00+02:00,2026-06-04,20,15,1,3,6,-3.2099999999999937,112.21,5133.03,23933.105423999998,0.49999999999999994,-0.8660254037844387,21755.13676,109.0
2026-06-04 18:30:00+00:00,2026-06-04 20:30:00+02:00,2026-06-04,20,30,2,3,6,-6.060000000000002,117.0,5203.98,23761.298148,0.49999999999999994,-0.8660254037844387,21805.75192,110.94
2026-06-04 18:45:00+00:00,2026-06-04 20:45:00+02:00,2026-06-04,20,45,3,3,6,-10.349999999999994,121.3,5273.58,23662.087047,0.49999999999999994,-0.8660254037844387,21888.70106,110.95
2026-06-04 19:00:00+00:00,2026-06-04 21:00:00+02:00,2026-06-04,21,0,0,3,6,-6.579999999999998,115.92,5349.49,23430.174899999998,0.49999999999999994,-0.8660254037844387,22059.03572,109.34
2026-06-04 19:15:00+00:00,2026-06-04 21:15:00+02:00,2026-06-04,21,15,1,3,6,-5.519999999999996,114.35,5416.35,23065.555063999996,0.49999999999999994,-0.8660254037844387,22264.05378,108.83
2026-06-04 19:30:00+00:00,2026-06-04 21:30:00+02:00,2026-06-04,21,30,2,3,6,-4.010000000000005,111.23,5485.75,22384.081994999997,0.49999999999999994,-0.8660254037844387,22452.24277,107.22
2026-06-04 19:45:00+00:00,2026-06-04 21:45:00+02:00,2026-06-04,21,45,3,3,6,1.0100000000000051,101.88,5553.73,21853.098864000003,0.49999999999999994,-0.8660254037844387,22624.08892,102.89
2026-06-04 20:00:00+00:00,2026-06-04 22:00:00+02:00,2026-06-04,22,0,0,3,6,-7.920000000000002,116.0,5610.05,21681.962842999998,0.49999999999999994,-0.8660254037844387,22378.58245,108.08
2026-06-04 20:15:00+00:00,2026-06-04 22:15:00+02:00,2026-06-04,22,15,1,3,6,-3.969999999999999,108.9,5660.59,20964.045903,0.49999999999999994,-0.8660254037844387,22565.81637,104.93
2026-06-04 20:30:00+00:00,2026-06-04 22:30:00+02:00,2026-06-04,22,30,2,3,6,0.18000000000000682,102.75,5707.55,20222.649712,0.49999999999999994,-0.8660254037844387,22750.98013,102.93
2026-06-04 20:45:00+00:00,2026-06-04 22:45:00+02:00,2026-06-04,22,45,3,3,6,2.5,97.56,5751.09,19468.848118,0.49999999999999994,-0.8660254037844387,22926.10123,100.06
2026-06-04 21:00:00+00:00,2026-06-04 23:00:00+02:00,2026-06-04,23,0,0,3,6,4.299999999999997,95.0,5795.67,18487.726402000004,0.49999999999999994,-0.8660254037844387,23074.88526,99.3
2026-06-04 21:15:00+00:00,2026-06-04 23:15:00+02:00,2026-06-04,23,15,1,3,6,4.6699999999999875,91.54,5826.41,17763.087203999996,0.49999999999999994,-0.8660254037844387,23240.05769,96.21
2026-06-04 21:30:00+00:00,2026-06-04 23:30:00+02:00,2026-06-04,23,30,2,3,6,-10.900000000000006,99.31,5860.18,17100.673936,0.49999999999999994,-0.8660254037844387,23406.2789,88.41
2026-06-04 21:45:00+00:00,2026-06-04 23:45:00+02:00,2026-06-04,23,45,3,3,6,-10.129999999999995,90.21,5892.65,16431.229131999997,0.49999999999999994,-0.8660254037844387,23567.01815,80.08
2026-06-05 10:00:00+00:00,2026-06-05 12:00:00+02:00,2026-06-05,12,0,0,4,6,47.660000000000004,39.1,2833.07,7905.993698999999,0.49999999999999994,-0.8660254037844387,12880.28587,86.76
